DrugBankID,DrugName,Type,Groups,GeneSymbol,Action
DB06229,Ocaperidone,small molecule,investigational,ADRA2A,
DB06229,Ocaperidone,small molecule,investigational,ADRA1D,
DB06229,Ocaperidone,small molecule,investigational,ADRA2B,
DB06229,Ocaperidone,small molecule,investigational,ADRA2C,
DB06229,Ocaperidone,small molecule,investigational,HTR2A,
DB06229,Ocaperidone,small molecule,investigational,HTR2B,
DB06229,Ocaperidone,small molecule,investigational,HTR2C,
DB06230,Nalmefene,small molecule,approved|investigational|withdrawn,OPRK1,partial agonist
DB06230,Nalmefene,small molecule,approved|investigational|withdrawn,OPRD1,antagonist
DB06230,Nalmefene,small molecule,approved|investigational|withdrawn,OPRM1,antagonist
DB06231,Caldaret,small molecule,investigational,SLC8A1,
DB06233,Ridaforolimus,small molecule,investigational,MTOR,inhibitor
DB06234,Maribavir,small molecule,approved|investigational,UL97,inhibitor
DB06236,Elvucitabine,small molecule,investigational,pol,inhibitor
DB06237,Avanafil,small molecule,approved,PDE5A,inhibitor
DB06240,Tariquidar,small molecule,investigational,ABCB1,
DB06241,Clenoliximab,biotech,investigational,CD4,
DB06243,Eflornithine,small molecule,approved|withdrawn,ODC1,inhibitor
DB06245,Lanoteplase,biotech,investigational,PLAUR,
DB06245,Lanoteplase,biotech,investigational,FGA,
DB06245,Lanoteplase,biotech,investigational,KLK1,
DB06245,Lanoteplase,biotech,investigational,LAMA5,
DB06245,Lanoteplase,biotech,investigational,F10,
DB06245,Lanoteplase,biotech,investigational,FN1,
DB06245,Lanoteplase,biotech,investigational,SERPINB2,
DB06245,Lanoteplase,biotech,investigational,CLEC3B,
DB06245,Lanoteplase,biotech,investigational,KRT8,
DB06245,Lanoteplase,biotech,investigational,ANXA2,
DB06245,Lanoteplase,biotech,investigational,LAMB1,
DB06245,Lanoteplase,biotech,investigational,LAMC1,
DB06245,Lanoteplase,biotech,investigational,LAMA1,
DB06245,Lanoteplase,biotech,investigational,CALR,
DB06245,Lanoteplase,biotech,investigational,CANX,
DB06245,Lanoteplase,biotech,investigational,LRP1,
DB06245,Lanoteplase,biotech,investigational,LAMA3,
DB06246,Exisulind,small molecule,investigational,GSTP1,inhibitor
DB06246,Exisulind,small molecule,investigational,AKR1B1,inhibitor
DB06246,Exisulind,small molecule,investigational,AKR1B10,inhibitor
DB06246,Exisulind,small molecule,investigational,PDE4D,
DB06246,Exisulind,small molecule,investigational,PDE4C,
DB06246,Exisulind,small molecule,investigational,PDE5A,
DB06246,Exisulind,small molecule,investigational,PDE2A,
DB06247,CX516,small molecule,investigational,GRIA1,
DB06248,Amelubant,small molecule,investigational,LTB4R2,
DB06248,Amelubant,small molecule,investigational,LTB4R,
DB06249,Arzoxifene,small molecule,approved|investigational,ESR1,
DB06249,Arzoxifene,small molecule,approved|investigational,ESR2,
DB06255,Incadronic acid,small molecule,experimental,FDPS,inhibitor
DB06255,Incadronic acid,small molecule,experimental,CASP3,activator
DB06255,Incadronic acid,small molecule,experimental,CASP4,activator
DB06255,Incadronic acid,small molecule,experimental,CASP7,activator
DB06258,Bimoclomol,small molecule,investigational,HSF1,
DB06262,Droxidopa,small molecule,approved|investigational,ADRA1A,agonist
DB06262,Droxidopa,small molecule,approved|investigational,ADRA1B,agonist
DB06262,Droxidopa,small molecule,approved|investigational,ADRA1D,agonist
DB06262,Droxidopa,small molecule,approved|investigational,ADRA2A,agonist
DB06262,Droxidopa,small molecule,approved|investigational,ADRA2B,agonist
DB06262,Droxidopa,small molecule,approved|investigational,ADRA2C,agonist
DB06262,Droxidopa,small molecule,approved|investigational,ADRB1,agonist
DB06262,Droxidopa,small molecule,approved|investigational,ADRB2,agonist
DB06262,Droxidopa,small molecule,approved|investigational,ADRB3,agonist
DB06262,Droxidopa,small molecule,approved|investigational,PAH,inhibitor
DB06263,Amrubicin,small molecule,investigational,TOP2A,
DB06266,Lonidamine,small molecule,investigational,CFTR,
DB06266,Lonidamine,small molecule,investigational,HK1,
DB06267,Udenafil,small molecule,approved|investigational,PDE5A,inhibitor
DB06268,Sitaxentan,small molecule,approved|investigational|withdrawn,EDNRA,antagonist
DB06268,Sitaxentan,small molecule,approved|investigational|withdrawn,EDNRB,antagonist
DB06271,Sulodexide,biotech,approved|investigational,SERPIND1,agonist
DB06271,Sulodexide,biotech,approved|investigational,SERPINC1,potentiator
DB06273,Tocilizumab,biotech,approved,IL6R,inhibitor
DB06273,Tocilizumab,biotech,approved,IL6R,antibody
DB06274,Alvimopan,small molecule,approved|investigational,OPRM1,antagonist
DB06274,Alvimopan,small molecule,approved|investigational,OPRK1,antagonist
DB06274,Alvimopan,small molecule,approved|investigational,OPRD1,antagonist
DB06281,Torcetrapib,small molecule,investigational,CETP,antagonist
DB06282,Levocetirizine,small molecule,approved,HRH1,antagonist
DB06282,Levocetirizine,small molecule,approved,HRH1,inhibitor
DB06283,Ziconotide,small molecule,approved,CACNA1B,inhibitor
DB06283,Ziconotide,small molecule,approved,CACNA1A,inhibitor
DB06285,Teriparatide,biotech,approved|investigational,PTH1R,ligand
DB06287,Temsirolimus,small molecule,approved,MTOR,inhibitor
DB06288,Amisulpride,small molecule,approved|investigational,HTR7,antagonist
DB06288,Amisulpride,small molecule,approved|investigational,HTR2A,antagonist
DB06288,Amisulpride,small molecule,approved|investigational,DRD2,antagonist
DB06288,Amisulpride,small molecule,approved|investigational,DRD3,antagonist
DB06288,Amisulpride,small molecule,approved|investigational,OPRM1,agonist
DB06288,Amisulpride,small molecule,approved|investigational,OPRD1,agonist
DB06288,Amisulpride,small molecule,approved|investigational,OPRK1,agonist
DB06290,Simeprevir,small molecule,approved,NS3/4A,inhibitor
DB06292,Dapagliflozin,small molecule,approved,SLC5A2,antagonist
DB06292,Dapagliflozin,small molecule,approved,SLC5A2,inhibitor
DB06307,Apoptone,small molecule,investigational,BCL2,
DB06311,Darapladib,small molecule,investigational,PLA2G4A,
DB06314,SGX-523,small molecule,investigational,MET,
DB06317,Elotuzumab,biotech,approved,SLAMF7,modulator
DB06318,AVE9633,biotech,investigational,CD33,
DB06321,R-348,small molecule,investigational,JAK3,
DB06322,Carotuximab,biotech,investigational,ENG,
DB06324,XmAb 2513,biotech,investigational,TNFRSF8,
DB06325,Pegpleranib,small molecule,investigational,PDGFB,
DB06329,RG-7795,small molecule,investigational,TLR7,
DB06333,Trodusquemine,small molecule,investigational,PTPN1,
DB06333,Trodusquemine,small molecule,investigational,SLC6A3,
DB06333,Trodusquemine,small molecule,investigational,SLC6A2,
DB06335,Saxagliptin,small molecule,approved,DPP4,inhibitor
DB06342,Coltuximab ravtansine,biotech,investigational,CD19,
DB06343,Teprotumumab,biotech,approved|investigational,IGF1R,binder
DB06343,Teprotumumab,biotech,approved|investigational,IGF1R,antibody
DB06345,AR-9281,small molecule,investigational,EPHX2,
DB06346,Fiboflapon,small molecule,investigational,ALOX5AP,
DB06347,Cenisertib,small molecule,investigational,AURKA,
DB06350,Elinogrel,small molecule,investigational,P2RY12,
DB06354,Tezampanel,small molecule,investigational,GRIK1,
DB06354,Tezampanel,small molecule,investigational,GABBR1,
DB06356,TRC093,biotech,investigational,COL4A4,
DB06358,Iclaprim,small molecule,investigational,DHFR,
DB06359,G4460,biotech,investigational,MYB,
DB06360,Lucatumumab,biotech,investigational,CD40,
DB06362,Becatecarin,small molecule,investigational,TOP2A,
DB06362,Becatecarin,small molecule,investigational,TOP2B,
DB06366,Pertuzumab,biotech,approved,ERBB2,binder
DB06366,Pertuzumab,biotech,approved,ERBB2,antibody
DB06367,Relacatib,small molecule,investigational,CTSK,inhibitor
DB06371,Siplizumab,biotech,investigational,CD2,
DB06372,Rilonacept,biotech,approved|investigational,IL1B,binder
DB06372,Rilonacept,biotech,approved|investigational,IL1A,binder
DB06372,Rilonacept,biotech,approved|investigational,IL1RN,binder
DB06374,Elacestrant,small molecule,approved|investigational,ESR1,antagonist
DB06376,CHGN111,small molecule,investigational,CLK1,
DB06393,Xaliproden,small molecule,investigational,HTR1A,
DB06401,Bazedoxifene,small molecule,approved|investigational,ESR1,antagonist
DB06401,Bazedoxifene,small molecule,approved|investigational,ESR1,agonist
DB06401,Bazedoxifene,small molecule,approved|investigational,ESR2,
DB06403,Ambrisentan,small molecule,approved|investigational,EDNRA,antagonist
DB06403,Ambrisentan,small molecule,approved|investigational,EDNRB,antagonist
DB06404,Human C1-esterase inhibitor,biotech,approved,C1R,inhibitor
DB06404,Human C1-esterase inhibitor,biotech,approved,C1S,inhibitor
DB06404,Human C1-esterase inhibitor,biotech,approved,KLKB1,inhibitor
DB06404,Human C1-esterase inhibitor,biotech,approved,F12,inhibitor
DB06404,Human C1-esterase inhibitor,biotech,approved,F11,inhibitor
DB06404,Human C1-esterase inhibitor,biotech,approved,PLAT,inhibitor
DB06404,Human C1-esterase inhibitor,biotech,approved,F2,inhibitor
DB06406,Idraparinux,small molecule,investigational,F10,
DB06408,Taribavirin,small molecule,investigational,L,
DB06408,Taribavirin,small molecule,investigational,ENPP1,
DB06408,Taribavirin,small molecule,investigational,PB1,
DB06408,Taribavirin,small molecule,investigational,NT5C2,
DB06408,Taribavirin,small molecule,investigational,IMPDH1,
DB06409,Morphine glucuronide,small molecule,investigational,OPRM1,
DB06409,Morphine glucuronide,small molecule,investigational,OPRD1,
DB06409,Morphine glucuronide,small molecule,investigational,OPRK1,
DB06410,Doxercalciferol,small molecule,approved,VDR,suppressor
DB06412,Oxymetholone,small molecule,approved|illicit,AR,agonist
DB06412,Oxymetholone,small molecule,approved|illicit,AR,activator
DB06412,Oxymetholone,small molecule,approved|illicit,NPPB,
DB06413,Armodafinil,small molecule,approved|investigational,SLC6A3,antagonist
DB06413,Armodafinil,small molecule,approved|investigational,SLC6A3,inhibitor
DB06414,Etravirine,small molecule,approved,gag-pol,
DB06414,Etravirine,small molecule,approved,gag-pol,
DB06414,Etravirine,small molecule,approved,pol,inhibitor
DB06420,Annamycin,small molecule,investigational,TOP2A,
DB06421,Declopramide,small molecule,investigational,TOP2A,
DB06421,Declopramide,small molecule,investigational,TOP2B,
DB06422,Ticalopride,small molecule,investigational,HTR4,
DB06422,Ticalopride,small molecule,investigational,HTR3A,
DB06423,Endostatin,biotech,investigational,MMP2,
DB06423,Endostatin,biotech,investigational,MMP9,
DB06423,Endostatin,biotech,investigational,MMP13,
DB06423,Endostatin,biotech,investigational,PTK2,
DB06423,Endostatin,biotech,investigational,SELE,
DB06429,Talnetant,small molecule,investigational,TACR3,antagonist
DB06433,Tezacitabine,small molecule,investigational,RRM1,
DB06436,Semaxanib,small molecule,investigational,KDR,
DB06439,Tyloxapol,small molecule,approved|investigational,LPL,inhibitor
DB06441,Cangrelor,small molecule,approved,P2RY12,inhibitor
DB06442,Avasimibe,small molecule,investigational,CES1,
DB06444,Dexanabinol,small molecule,investigational,TNF,
DB06446,Dotarizine,small molecule,investigational,HTR2A,
DB06446,Dotarizine,small molecule,investigational,HTR1A,
DB06446,Dotarizine,small molecule,investigational,CACNA1A,
DB06446,Dotarizine,small molecule,investigational,HTR2C,
