PMCID,Ebola Protein,Interaction,Host Protein
PMC5098130,VP40,phosphorylate,Cdk2
PMC5098130,VP40,prevent,Cdk2
PMC5098130,VP40,involve,Cdk2
PMC5098130,VP40,control,CD63
PMC5098130,VP40,control,CD63
PMC5098130,VP40,induce,CD63
PMC5098130,VP40,phosphorylate,Cdk2
PMC5098130,VP40,activate,Cdk2
PMC5098130,VP40,prevent,Cdk2
PMC5098130,VP40,recruit,TSG101
PMC5098130,VP40,utilize,TSG101
PMC5098130,VP40,recruit,NEDD4
PMC5098130,VP40,utilize,NEDD4
PMC5098130,VP40,inhibit,CHMP6
PMC11983957,VP24,express,OAS1
PMC11983957,VP24,express,OAS1
PMC11983957,VP24,express,OAS1
PMC11983957,VP24,express,OAS1
PMC11983957,VP24,express,OAS1
PMC11983957,VP24,express,OAS1
PMC11370620,VP40,ubiquitinate,Itch
PMC11370620,VP40,transport,Itch
PMC11370620,VP40,facilitate,Itch
PMC11370620,VP40,ubiquitinate,WWP1
PMC11370620,VP40,transport,WWP1
PMC11370620,VP40,facilitate,WWP1
PMC11370620,L,interact,BAG3
PMC11370620,L,regulate,BAG3
PMC11370620,L,interact,WWOX
PMC11370620,L,regulate,WWOX
PMC11370620,VP40,transport,IQGAP1
PMC11370620,VP40,target,Rab11a
PMC11370620,VP40,target,Rab11b
PMC11370620,VP40,interact,MAP2
PMC3950510,GP,interact,NPC1
PMC3950510,GP,bind,NPC1
PMC3950510,GP,enhance,NPC1
PMC3950510,GP,disrupt,NPC1
PMC3950510,GP,bind,NPC1
PMC3950510,GP,interact,NPC1
PMC3950510,GP,form,NPC1
PMC3950510,GP,bind,NPC1
PMC3950510,GP,interact,NPC1
PMC3950510,GP,form,NPC1
PMC3950510,GP,bind,NPC1
PMC3950510,GP,interact,NPC1
PMC3950510,GP,interfere,NPC1
PMC3950510,L,interact,GP2
PMC3950510,L,express,GP2
PMC3950510,L,enhance,GP2
PMC3950510,GP,bind,NPC1
PMC3950510,GP,interact,NPC1
PMC3950510,GP,enhance,NPC1
PMC3950510,GP,bind,NPC1
PMC3950510,GP,interact,NPC1
PMC3950510,GP,enhance,NPC1
PMC8104106,NP,express,IFIT1
PMC8104106,NP,control,IFIT1
PMC8104106,NP,express,IFIT1
PMC8104106,NP,change,IFIT1
PMC8104106,NP,involve,IFIT1
PMC8104106,NP,express,IFIT1
PMC8104106,NP,change,IFIT1
PMC8104106,NP,involve,IFIT1
PMC8104106,NP,express,MAVS
PMC8104106,NP,control,MAVS
PMC8104106,NP,express,MAVS
PMC8104106,NP,signal,MAVS
PMC8104106,NP,express,IFIT1
PMC8104106,NP,target,IFIT1
PMC8104106,NP,control,ACE2
PMC7094458,L,express,CD4
PMC11524407,VP35,bind,TBK1
PMC11524407,VP35,interact,TBK1
PMC11524407,VP35,inhibit,TBK1
PMC11524407,VP35,phosphorylate,TBK1
PMC11524407,VP35,disrupt,TBK1
PMC11524407,VP35,bind,IRF3
PMC11524407,VP35,interact,IRF3
PMC11524407,VP35,inhibit,IRF3
PMC11524407,VP35,phosphorylate,IRF3
PMC11524407,VP35,disrupt,IRF3
PMC11524407,VP35,bind,MAVS
PMC11524407,VP35,interact,MAVS
PMC11524407,VP35,inhibit,MAVS
PMC11524407,VP35,phosphorylate,MAVS
PMC11524407,VP35,disrupt,MAVS
PMC11524407,VP35,bind,IRF7
PMC11524407,VP35,interact,IRF7
PMC11524407,VP35,inhibit,IRF7
PMC11524407,VP35,phosphorylate,IRF7
PMC11524407,VP35,disrupt,IRF7
PMC11524407,VP40,bind,STAT1
PMC11524407,VP40,activate,STAT1
PMC11524407,VP40,block,STAT1
PMC11524407,VP40,prevent,STAT1
PMC11524407,VP40,translocate,STAT1
PMC11524407,VP40,signal,STAT1
PMC11524407,VP40,bind,Jak1
PMC11524407,VP40,activate,Jak1
PMC11524407,VP40,block,Jak1
PMC11524407,VP40,prevent,Jak1
PMC11524407,VP40,translocate,Jak1
PMC11524407,VP40,signal,Jak1
PMC11524407,VP35,activate,IRF3
PMC11524407,VP35,inhibit,IRF3
PMC11524407,VP40,activate,Jak1
PMC11524407,VP40,signal,Jak1
PMC11524407,VP40,activate,IRF1
PMC11524407,VP40,signal,IRF1
PMC11524407,VP40,activate,IRF1
PMC11524407,VP40,activate,IRF3
PMC11524407,VP40,express,IRF3
PMC11524407,VP40,signal,IRF3
PMC11524407,VP40,activate,IRF3
PMC11524407,VP40,inhibit,IRF3
PMC11524407,VP40,suppress,IRF3
PMC11524407,VP40,inhibit,IRF3
PMC11524407,VP40,express,IRF3
PMC11524407,VP40,signal,IRF3
PMC11524407,VP24,bind,STAT1
PMC11524407,VP24,interact,STAT1
PMC11524407,VP24,inhibit,STAT1
PMC11524407,VP24,block,STAT1
PMC11524407,VP24,prevent,STAT1
PMC11524407,VP24,translocate,STAT1
PMC11524407,VP24,signal,STAT1
PMC11524407,VP24,activate,IRF1
PMC11524407,VP24,induce,IRF1
PMC11524407,VP24,impair,IRF1
PMC11524407,VP24,activate,IRF3
PMC11524407,VP24,express,IRF3
PMC11524407,VP24,activate,IRF7
PMC11524407,VP24,express,IRF7
PMC11524407,VP24,prevent,IRF7
PMC11524407,VP24,signal,IRF7
PMC11524407,VP24,activate,IRF3
PMC11524407,VP24,express,IRF3
PMC11524407,VP24,maintain,IRF3
PMC11524407,VP24,activate,IRF1
PMC11524407,VP24,activate,IRF1
PMC11524407,VP24,activate,IRF3
PMC11524407,VP24,inhibit,IRF3
PMC11524407,VP24,signal,IRF3
PMC11524407,VP24,activate,TNF
PMC11524407,VP24,inhibit,TNF
PMC11524407,VP24,signal,TNF
PMC11524407,VP24,activate,TNF
PMC11524407,VP24,activate,TNF
PMC11524407,VP24,inhibit,TNF
PMC11524407,VP24,induce,TNF
PMC11524407,VP24,signal,TNF
PMC11524407,VP40,inhibit,IRF3
PMC11524407,VP40,signal,IRF3
PMC11524407,VP24,block,IRF3
PMC11524407,VP24,signal,IRF3
PMC11524407,VP40,activate,Jak1
PMC11524407,VP40,induce,Jak1
PMC11524407,VP40,activate,IRF1
PMC11524407,VP40,inhibit,IRF1
PMC11524407,VP40,express,IRF1
PMC11524407,VP24,interact,STAT1
PMC11524407,VP24,phosphorylate,STAT1
PMC11524407,VP24,prevent,STAT1
PMC11524407,VP24,signal,STAT1
PMC11524407,VP24,bind,Keap1
PMC11524407,VP24,activate,Keap1
PMC11524407,VP24,signal,Keap1
PMC11524407,VP24,activate,IRF1
PMC11524407,VP24,inhibit,IRF1
PMC11524407,VP24,induce,IRF1
PMC11524407,VP24,express,IRF1
PMC11524407,VP24,block,IRF3
PMC11524407,VP24,prevent,IRF3
PMC11524407,VP24,translocate,IRF3
PMC11524407,VP35,block,TNF
PMC11524407,VP35,express,TNF
PMC11524407,VP35,change,TNF
PMC10893017,L,maintain,TBP
PMC7888603,GP,bind,SPR
PMC7888603,GP,bind,SPR
PMC7888603,GP,block,SPR
PMC4690878,GP,bind,CD4
PMC4690878,GP,phosphorylate,CD4
PMC4690878,GP,prevent,CD4
PMC4690878,GP,aggregate,CD4
PMC4690878,GP,signal,CD4
PMC4690878,GP,bind,CXCR4
PMC4690878,GP,phosphorylate,CXCR4
PMC4690878,GP,prevent,CXCR4
PMC4690878,GP,aggregate,CXCR4
PMC4690878,GP,signal,CXCR4
PMC4718804,GP,bind,NPC1
PMC4718804,GP,bind,NPC2
PMC4718804,GP,activate,NPC1
PMC4718804,GP,transport,NPC1
PMC4718804,GP,attach,NPC1
PMC4718804,GP,activate,NPC1
PMC4718804,GP,transport,NPC1
PMC4718804,GP,attach,NPC1
PMC4718804,GP,bind,NPC2
PMC4718804,GP,bind,NPC2
PMC10548687,GP,target,CCR5
PMC10548687,GP,target,CXCR4
PMC9591065,GP,disrupt,SERINC5
PMC9591065,GP,impair,SERINC5
PMC9591065,GP,inhibit,SERINC5
PMC9591065,GP,neutralize,SERINC5
PMC9591065,GP,inhibit,SERINC5
PMC9591065,GP,neutralize,SERINC5
PMC9591065,NP,express,SERINC5
PMC9591065,GP,inhibit,IFITM3
PMC9591065,GP,inhibit,SERINC5
PMC9591065,GP,interact,SERINC5
PMC9591065,GP,inhibit,SERINC5
PMC7112014,GP,recognize,Axl
PMC7112014,GP,attach,Axl
PMC7112014,GP,facilitate,Axl
PMC7112014,GP,interact,NPC1
PMC7112014,GP,mediate,NPC1
PMC7112014,GP,transport,NPC1
PMC11037526,GP,mediate,GP2
PMC11037526,GP,bind,GP2
PMC11037526,GP,trigger,GP2
PMC11037526,GP,change,GP2
PMC11037526,GP,bind,PDF
PMC6056530,GP,encode,NEB
PMC5387726,GP,target,furin
PMC11099012,GP,bind,MFI
PMC11099012,GP,bind,MFI
PMC3255346,L,express,Fas
PMC3255346,L,involve,Fas
PMC3255346,GP,associate,CD4
PMC8722608,GP,activate,IFITM3
PMC8722608,GP,activate,IFITM2
PMC8705787,VP35,inhibit,TBK1
PMC8705787,VP35,phosphorylate,TBK1
PMC8705787,VP35,target,TBK1
PMC8705787,VP35,prevent,IRF3
PMC8705787,VP35,translocate,IRF3
PMC8705787,VP35,prevent,IRF7
PMC8705787,VP35,translocate,IRF7
PMC9880813,GP,encode,GP2
PMC9880813,VP30,interact,GP2
PMC6357148,L,bind,Tsg101
PMC6357148,L,interact,Tsg101
PMC6357148,L,interact,Tsg101
PMC6357148,VP40,interact,Tsg101
PMC6357148,VP40,interfere,ISG15
PMC6357148,VP40,target,ISG15
PMC6357148,VP40,interfere,Bag3
PMC6357148,VP40,target,Bag3
PMC6357148,VP40,stimulate,ISG15
PMC6357148,VP40,induce,ISG15
PMC6357148,VP40,ubiquitinate,ISG15
PMC6357148,VP40,interfere,ISG15
PMC6357148,VP40,stimulate,ISG15
PMC6357148,VP40,induce,ISG15
PMC6357148,VP40,ubiquitinate,ISG15
PMC6357148,VP40,interfere,ISG15
PMC6357148,L,interact,ISG15
PMC6357148,L,inhibit,ISG15
PMC6357148,L,express,ISG15
PMC6357148,L,interact,ISG15
PMC6357148,L,inhibit,ISG15
PMC6357148,L,express,ISG15
PMC6357148,L,interact,ISG15
PMC6357148,L,inhibit,ISG15
PMC6357148,L,express,ISG15
PMC6357148,VP40,interact,Bag3
PMC6357148,L,interact,Bag3
PMC6357148,L,replace,Bag3
PMC6357148,L,interact,Bag3
PMC6357148,L,replace,Bag3
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,interact,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,interact,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,interact,STAT1
PMC3285596,VP24,suppress,STAT1
PMC3285596,VP24,encode,STAT1
PMC3285596,VP24,signal,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,interact,STAT1
PMC3285596,VP24,suppress,STAT1
PMC3285596,VP24,encode,STAT1
PMC3285596,VP24,signal,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,phosphorylate,STAT1
PMC3285596,VP24,prevent,STAT1
PMC3285596,VP24,translocate,STAT1
PMC3285596,VP24,affect,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,phosphorylate,STAT1
PMC3285596,VP24,prevent,STAT1
PMC3285596,VP24,translocate,STAT1
PMC3285596,VP24,affect,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,phosphorylate,STAT1
PMC3285596,VP24,associate,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,suppress,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,change,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,change,STAT1
PMC3285596,VP24,interact,STAT1
PMC3285596,VP24,enhance,STAT1
PMC3285596,VP24,change,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,phosphorylate,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,prevent,STAT1
PMC3285596,VP24,form,STAT1
PMC3285596,VP24,affect,STAT1
PMC3285596,VP24,interact,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,phosphorylate,STAT1
PMC3285596,VP24,prevent,STAT1
PMC3285596,VP24,degrade,STAT1
PMC3285596,VP24,form,STAT1
PMC3285596,VP24,sequester,STAT1
PMC3285596,VP24,target,STAT1
PMC3285596,VP24,bind,STAT1
PMC3285596,VP24,phosphorylate,STAT1
PMC3285596,VP24,prevent,STAT1
PMC3285596,VP24,degrade,STAT1
PMC3285596,VP24,form,STAT1
PMC3285596,VP24,sequester,STAT1
PMC3285596,VP24,target,STAT1
PMC9897805,GP,suppress,SERINC5
PMC9897805,GP,affect,SERINC5
PMC9897805,GP,cleave,Furin
PMC9897805,GP,recognize,Furin
PMC9897805,GP,block,furin
PMC9897805,GP,block,GBP5
PMC9897805,GP,impair,GBP5
PMC9897805,GP,block,CD4
PMC9897805,GP,impair,CD4
PMC9897805,GP,bind,furin
PMC9897805,GP,activate,furin
PMC9897805,GP,mediate,GBP2
PMC9897805,GP,activate,furin
PMC9897805,GP,block,furin
PMC9897805,GP,impair,furin
PMC9897805,GP,inhibit,furin
PMC9897805,GP,cleave,furin
PMC9897805,GP,inhibit,furin
PMC9897805,GP,block,furin
PMC9897805,GP,cleave,furin
PMC9897805,GP,activate,GBP5
PMC9897805,GP,inhibit,GBP5
PMC9897805,GP,alter,GBP5
PMC9897805,GP,activate,furin
PMC9897805,GP,inhibit,furin
PMC9897805,GP,alter,furin
PMC9897805,GP,bind,furin
PMC9897805,GP,interact,furin
PMC9897805,GP,recognize,furin
PMC9897805,GP,bind,furin
PMC9897805,GP,interact,furin
PMC9897805,GP,recognize,furin
PMC9897805,GP,bind,furin
PMC9897805,GP,interact,furin
PMC9897805,GP,recognize,furin
PMC9897805,GP,activate,furin
PMC9897805,GP,block,furin
PMC9897805,GP,cleave,GP2
PMC9897805,GP,cleave,furin
PMC9897805,GP,cleave,furin
PMC9897805,GP,inhibit,furin
PMC9897805,GP,bind,furin
PMC9897805,GP,block,furin
PMC9897805,GP,bind,furin
PMC9897805,GP,block,furin
PMC9897805,GP,interact,NSF
PMC9897805,GP,block,NSF
PMC9897805,GP,bind,furin
PMC9897805,GP,inhibit,furin
PMC9897805,GP,block,furin
PMC9897805,GP,block,furin
PMC9897805,GP,target,furin
PMC9897805,GP,inhibit,furin
PMC9897805,GP,involve,furin
PMC9897805,GP,inhibit,furin
PMC9897805,GP,involve,furin
PMC9897805,GP,interact,furin
PMC9897805,GP,impair,furin
PMC9897805,GP,target,furin
PMC9897805,GP,suppress,furin
PMC4807365,GP,mediate,GP2
PMC4807365,GP,interact,NPC1
PMC4807365,GP,cleave,NPC1
PMC4807365,GP,interact,NPC1
PMC4807365,GP,trigger,NPC1
PMC4807365,GP,interact,NPC1
PMC4807365,GP,neutralize,GP2
PMC4673539,GP,interact,LILRB1
PMC4014715,GP,interact,GP2
PMC4014715,GP,interact,GP2
PMC10133914,L,block,CCR5
PMC10133914,L,express,CCR5
PMC10133914,L,target,CCR5
PMC7492737,GP,cleave,furin
PMC7492737,GP,interact,furin
PMC7492737,GP,interact,furin
PMC7492737,GP,express,furin
PMC7492737,GP,signal,furin
PMC7492737,GP,interact,furin
PMC7492737,GP,express,furin
PMC7492737,GP,signal,furin
PMC7492737,GP,interact,SERINC5
PMC7492737,GP,affect,furin
PMC7492737,GP,express,furin
PMC7492737,GP,express,furin
PMC7492737,GP,block,furin
PMC7492737,GP,express,furin
PMC7492737,GP,interact,furin
PMC7492737,GP,express,furin
PMC7492737,GP,change,furin
PMC7492737,GP,change,furin
PMC7492737,GP,block,furin
PMC7492737,VP40,express,furin
PMC7492737,GP,express,furin
PMC7492737,GP,activate,furin
PMC7492737,GP,inhibit,furin
PMC7492737,GP,express,furin
PMC7492737,GP,replace,furin
PMC7492737,GP,express,furin
PMC7492737,GP,cleave,furin
PMC7492737,GP,express,furin
PMC7492737,GP,block,furin
PMC7492737,GP,express,furin
PMC7492737,GP,express,furin
PMC7492737,GP,express,furin
PMC7492737,GP,express,furin
PMC7492737,GP,block,furin
PMC7492737,GP,degrade,furin
PMC7492737,GP,ubiquitinate,furin
PMC7492737,GP,transport,furin
PMC7492737,GP,facilitate,furin
PMC7492737,GP,affect,IFITM3
PMC7492737,GP,affect,furin
PMC7492737,GP,express,furin
PMC8092221,GP,cleave,furin
PMC8092221,GP,cleave,furin
PMC8092221,GP,encode,furin
PMC8092221,GP,cleave,GP2
PMC8092221,GP,impair,GP2
PMC8092221,GP,express,SGTA
PMC8092221,GP,control,SGTA
PMC6615641,GP,enhance,Havcr1
PMC6615641,GP,encode,Havcr1
PMC6615641,GP,replace,Havcr1
PMC6615641,GP,bind,NPC1
PMC6615641,GP,interact,NPC1
PMC6615641,GP,mediate,NPC1
PMC9557975,GP,activate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,block,TLR4
PMC9557975,GP,express,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,block,TLR4
PMC9557975,GP,express,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,block,TLR4
PMC9557975,GP,express,TLR4
PMC9557975,GP,associate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,associate,HMGB1
PMC9557975,GP,activate,HMGB1
PMC9557975,GP,activate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,bind,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,recognize,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,mediate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,recognize,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,recognize,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,degrade,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,bind,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,associate,TLR4
PMC9557975,GP,form,TLR4
PMC9557975,GP,activate,SOCS1
PMC9557975,GP,induce,SOCS1
PMC9557975,GP,trigger,SOCS1
PMC9557975,GP,express,SOCS1
PMC9557975,GP,signal,SOCS1
PMC9557975,GP,activate,TLR4
PMC9557975,GP,induce,TLR4
PMC9557975,GP,trigger,TLR4
PMC9557975,GP,express,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,induce,TLR4
PMC9557975,GP,associate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,form,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,form,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,stimulate,SOCS1
PMC9557975,GP,express,SOCS1
PMC9557975,GP,stimulate,SOCS3
PMC9557975,GP,express,SOCS3
PMC9557975,GP,activate,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,block,TLR4
PMC9557975,GP,recruit,TLR4
PMC9557975,GP,prevent,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,block,TLR4
PMC9557975,GP,recruit,TLR4
PMC9557975,GP,prevent,TLR4
PMC9557975,GP,trigger,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,activate,TLR4
PMC9557975,GP,signal,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,control,TLR4
PMC9557975,GP,target,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,interact,TLR4
PMC9557975,GP,prevent,TLR4
PMC10009816,L,interact,AFM
PMC9142974,GP,interact,AFM
PMC9810212,GP,stimulate,GC
PMC6131701,L,inhibit,mTOR
PMC6131701,L,impact,mTOR
PMC6131701,L,target,mTOR
PMC6131701,L,inhibit,Src
PMC6131701,L,impact,Src
PMC6131701,L,target,Src
PMC6131701,L,inhibit,Src
PMC6131701,L,impact,Src
PMC6131701,L,target,Src
PMC6131701,L,inhibit,EGFR
PMC6131701,L,impact,EGFR
PMC6131701,L,target,EGFR
PMC6131701,L,inhibit,ERBB2
PMC6131701,L,impact,ERBB2
PMC6131701,L,target,ERBB2
PMC6131701,L,inhibit,ErbB2
PMC6131701,L,impact,ErbB2
PMC6131701,L,target,ErbB2
PMC6131701,L,inhibit,EGFR
PMC6131701,L,impact,EGFR
PMC6131701,L,target,EGFR
PMC6131701,L,inhibit,Src
PMC6131701,L,impact,Src
PMC6131701,L,target,Src
PMC11590195,GP,bind,GP2
PMC11590195,GP,block,GP2
PMC11590195,GP,neutralize,GP2
PMC11590195,GP,target,GP2
PMC11590195,GP,recognize,GP2
PMC11590195,GP,recognize,GP2
PMC11590195,GP,inhibit,GP2
PMC11590195,GP,recognize,GP2
PMC11590195,GP,bind,GP2
PMC11590195,GP,bind,GP2
PMC10849729,L,activate,MXRA8
PMC10849729,L,encode,AXL
PMC10849729,L,encode,MXRA8
PMC10849729,L,express,AXL
PMC10849729,L,express,MXRA8
PMC3610696,L,block,PC
PMC3347318,GP,cleave,furin
PMC3347318,GP,link,furin
PMC3347318,GP,bind,furin
PMC3277274,GP,link,furin
PMC3277274,GP,link,GP2
PMC3277274,GP,bind,NPC1
PMC3277274,GP,cleave,NPC1
PMC3277274,GP,change,NPC1
PMC8211255,GP,activate,SIRPA
PMC8211255,GP,inhibit,SIRPA
PMC8211255,GP,recruit,SIRPA
PMC8211255,GP,phosphorylate,SIRPA
PMC8211255,GP,dephosphorylate,SIRPA
PMC8211255,GP,activate,TRIM2
PMC8211255,GP,activate,SIRPA
PMC8211255,GP,affect,SIRPA
PMC8211255,GP,affect,TRIM2
PMC8211255,L,bind,ACE2
PMC8211255,L,express,ACE2
PMC8211255,L,convert,ACE2
PMC8211255,L,inhibit,TMPRSS2
PMC8211255,L,control,TMPRSS2
PMC8211255,L,target,TMPRSS2
PMC8211255,GP,control,ACE2
PMC8211255,GP,control,SIRPA
PMC8211255,GP,activate,SIRPA
PMC8211255,GP,recruit,SIRPA
PMC8211255,GP,trigger,SIRPA
PMC8211255,GP,phosphorylate,SIRPA
PMC8211255,GP,signal,SIRPA
PMC8211255,GP,target,SIRPA
PMC3217271,L,interact,Tsg101
PMC3217271,L,recruit,Tsg101
PMC3217271,L,enhance,Tsg101
PMC3217271,L,mediate,Tsg101
PMC3217271,L,ubiquitinate,Tsg101
PMC3217271,L,transport,Tsg101
PMC3217271,L,involve,Tsg101
PMC3217271,L,express,Tsg101
PMC3217271,L,join,Tsg101
PMC3217271,L,interact,Tsg101
PMC3217271,L,disrupt,Tsg101
PMC3217271,L,interact,Tsg101
PMC3217271,L,inhibit,Tsg101
PMC3217271,L,recruit,Tsg101
PMC3217271,L,mediate,Tsg101
PMC3217271,L,interact,Tsg101
PMC8906592,L,form,Ctsl
PMC8906592,L,encode,Ctsl
PMC6843631,GP,recognize,TLR4
PMC6843631,GP,inhibit,TLR4
PMC6843631,VP24,activate,IRF3
PMC6843631,VP24,inhibit,IRF3
PMC6843631,VP24,express,IRF3
PMC6843631,GP,induce,TLR4
PMC6843631,GP,cleave,furin
PMC6843631,GP,target,NPC1
PMC6843631,GP,express,APC
PMC6843631,GP,enhance,APC
PMC6843631,GP,interact,CD4
PMC6843631,GP,trigger,CD4
PMC6843631,GP,express,NPC1
PMC6022868,GP,neutralize,NPC1
PMC6022868,GP,cleave,furin
PMC6022868,GP,cleave,GP2
PMC6022868,GP,bind,GP2
PMC6022868,GP,bind,NPC1
PMC6022868,GP,bind,NPC1
PMC6022868,GP,bind,GP2
PMC11721647,GP,bind,Axl
PMC11721647,GP,facilitate,Axl
PMC11721647,GP,bind,Tyro3
PMC11721647,GP,facilitate,Tyro3
PMC11721647,GP,bind,NPC1
PMC11721647,GP,facilitate,NPC1
PMC11721647,L,express,SELL
PMC11721647,L,encode,SELL
PMC11721647,L,respond,SELL
PMC10778312,VP24,inhibit,STAT1
PMC10778312,VP24,inhibit,STAT1
PMC10778312,VP24,prevent,STAT1
PMC10778312,VP24,signal,STAT1
PMC10778312,VP24,inhibit,STAT1
PMC10778312,VP24,express,STAT1
PMC10778312,VP24,translocate,STAT1
PMC10778312,VP24,inhibit,IRF3
PMC10778312,VP24,express,IRF3
PMC10778312,VP24,translocate,IRF3
PMC10778312,VP24,bind,STAT1
PMC10778312,VP24,bind,STAT1
PMC10778312,VP24,inhibit,STAT1
PMC10778312,NP,interact,STAT1
PMC10778312,NP,interact,KPNA1
PMC10778312,VP24,interact,STAT1
PMC10778312,VP24,activate,STAT1
PMC10778312,VP24,interact,STAT1
PMC10778312,VP24,inhibit,STAT1
PMC10778312,VP24,interact,STAT1
PMC10778312,VP24,bind,STAT1
PMC10778312,VP24,inhibit,STAT1
PMC10778312,VP24,express,STAT1
PMC10778312,VP24,prevent,STAT1
PMC10778312,VP24,bind,STAT1
PMC10778312,VP24,inhibit,STAT1
PMC10778312,VP24,express,STAT1
PMC10778312,VP24,prevent,STAT1
PMC10778312,VP24,bind,STAT1
PMC10778312,VP24,interact,STAT1
PMC10778312,VP24,bind,STAT1
PMC10778312,VP24,interact,STAT1
PMC10778312,VP24,express,STAT1
PMC10778312,VP24,impair,STAT1
PMC10778312,VP24,target,STAT1
PMC10778312,VP24,utilize,STAT1
PMC10778312,VP24,interact,STAT1
PMC10778312,VP24,block,STAT1
PMC10778312,VP24,impair,STAT1
PMC10727438,GP,link,GP2
PMC10727438,L,bind,NPC1
PMC10727438,L,transport,NPC1
PMC10727438,L,enable,NPC1
PMC10727438,GP,change,GP2
PMC10727438,GP,interact,PC
PMC10727438,GP,facilitate,PC
PMC10727438,GP,bind,PC
PMC10727438,GP,bind,PC
PMC10727438,GP,bind,PC
PMC10727438,GP,bind,PC
PMC10727438,GP,bind,PC
PMC10727438,GP,interact,PC
PMC10727438,GP,bind,PC
PMC10727438,GP,interact,PC
PMC10727438,GP,neutralize,PC
PMC10727438,GP,promote,PC
PMC10727438,GP,attach,GP2
PMC10727438,GP,bind,GP2
PMC10727438,GP,mediate,GP2
PMC10727438,GP,change,GP2
PMC10727438,GP,enable,GP2
PMC10727438,GP,bind,PC
PMC10727438,GP,bind,PC
PMC10727438,GP,bind,GP2
PMC10727438,GP,interact,GP2
PMC10727438,GP,mediate,GP2
PMC10727438,GP,control,GP2
PMC10727438,GP,bind,PC
PMC10727438,GP,change,GP2
PMC10727438,GP,promote,GP2
PMC10727438,GP,respond,GP2
PMC10727438,GP,bind,PC
PMC10727438,GP,interact,PC
PMC10727438,GP,alter,PC
PMC9569420,L,translocate,PLSCR1
PMC9569420,GP,trigger,PDPK1
PMC9569420,GP,phosphorylate,PDPK1
PMC9569420,GP,signal,PDPK1
