Source,Relation,Target
AKT1,involved_in(Reactome),Viral Infection Pathways
AKT1,involved_in(Reactome),Mitochondrial unfolded protein response (UPRmt)
AKT1,involved_in(Reactome),Cellular responses to mechanical stimuli
AKT1,involved_in(Reactome),High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells
AKT1,involved_in(Reactome),Mechanical load activates signaling by PIEZO1 and integrins in osteocytes
AKT1,involved_in(Reactome),Response of endothelial cells to shear stress
AKT3,involved_in(Reactome),Apoptosis
AKT3,involved_in(Reactome),Intrinsic Pathway for Apoptosis
AKT3,involved_in(Reactome),Activation of BAD and translocation to mitochondria 
AKT3,involved_in(Reactome),Activation of BH3-only proteins
AKT3,involved_in(Reactome),Signaling by ERBB2
AKT3,involved_in(Reactome),PIP3 activates AKT signaling
AKT3,involved_in(Reactome),Developmental Biology
AKT3,involved_in(Reactome),Cytokine Signaling in Immune system
AKT3,involved_in(Reactome),Adaptive Immune System
AKT3,involved_in(Reactome),Downregulation of ERBB2:ERBB3 signaling
AKT3,involved_in(Reactome),Signal Transduction
AKT3,involved_in(Reactome),Cell Cycle
AKT3,involved_in(Reactome),Disease
AKT3,involved_in(Reactome),Immune System
AKT3,involved_in(Reactome),Regulation of beta-cell development
AKT3,involved_in(Reactome),Signaling by VEGF
AKT3,involved_in(Reactome),AKT phosphorylates targets in the cytosol
AKT3,involved_in(Reactome),AKT phosphorylates targets in the nucleus
AKT3,involved_in(Reactome),Negative regulation of the PI3K/AKT network
AKT3,involved_in(Reactome),Membrane Trafficking
AKT3,involved_in(Reactome),Regulation of gene expression in beta cells
AKT3,involved_in(Reactome),AKT-mediated inactivation of FOXO1A
AKT3,involved_in(Reactome),Generic Transcription Pathway
AKT3,involved_in(Reactome),PI3K/AKT Signaling in Cancer
AKT3,involved_in(Reactome),Cellular responses to stress
AKT3,involved_in(Reactome),Transcriptional Regulation by TP53
AKT3,involved_in(Reactome),Signaling by GPCR
AKT3,involved_in(Reactome),GPCR downstream signalling
AKT3,involved_in(Reactome),Regulation of T cell activation by CD28 family
AKT3,involved_in(Reactome),Co-stimulation by CD28
AKT3,involved_in(Reactome),CD28 dependent PI3K/Akt signaling
AKT3,involved_in(Reactome),Co-inhibition by CTLA4
AKT3,involved_in(Reactome),G beta:gamma signalling through PI3Kgamma
AKT3,involved_in(Reactome),G-protein beta:gamma signalling
AKT3,involved_in(Reactome),VEGFA-VEGFR2 Pathway
AKT3,involved_in(Reactome),Mitotic G1 phase and G1/S transition
AKT3,involved_in(Reactome),VEGFR2 mediated vascular permeability
AKT3,involved_in(Reactome),Programmed Cell Death
AKT3,involved_in(Reactome),TP53 Regulates Metabolic Genes
AKT3,involved_in(Reactome),Regulation of TP53 Activity
AKT3,involved_in(Reactome),Vesicle-mediated transport
AKT3,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
AKT3,involved_in(Reactome),Infectious disease
AKT3,involved_in(Reactome),Constitutive Signaling by AKT1 E17K in Cancer
AKT3,involved_in(Reactome),Regulation of TP53 Degradation
AKT3,involved_in(Reactome),Regulation of TP53 Activity through Acetylation
AKT3,involved_in(Reactome),Regulation of TP53 Activity through Association with Co-factors
AKT3,involved_in(Reactome),Regulation of TP53 Expression and Degradation
AKT3,involved_in(Reactome),PTEN Regulation
AKT3,involved_in(Reactome),Cyclin E associated events during G1/S transition 
AKT3,involved_in(Reactome),G1/S Transition
AKT3,involved_in(Reactome),S Phase
AKT3,involved_in(Reactome),"Cell Cycle, Mitotic"
AKT3,involved_in(Reactome),Cyclin A:Cdk2-associated events at S phase entry
AKT3,involved_in(Reactome),RNA Polymerase II Transcription
AKT3,involved_in(Reactome),Gene expression (Transcription)
AKT3,involved_in(Reactome),Downregulation of ERBB2 signaling
AKT3,involved_in(Reactome),RAB GEFs exchange GTP for GDP on RABs
AKT3,involved_in(Reactome),Transcriptional regulation by RUNX2
AKT3,involved_in(Reactome),ESR-mediated signaling
AKT3,involved_in(Reactome),RUNX2 regulates genes involved in cell migration
AKT3,involved_in(Reactome),Regulation of PTEN stability and activity
AKT3,involved_in(Reactome),Cellular responses to stimuli
AKT3,involved_in(Reactome),Intracellular signaling by second messengers
AKT3,involved_in(Reactome),Signaling by Nuclear Receptors
AKT3,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
AKT3,involved_in(Reactome),Rab regulation of trafficking
AKT3,involved_in(Reactome),Extra-nuclear estrogen signaling
AKT3,involved_in(Reactome),FLT3 Signaling
AKT3,involved_in(Reactome),FOXO-mediated transcription
AKT3,involved_in(Reactome),Regulation of localization of FOXO transcription factors
AKT3,involved_in(Reactome),Estrogen-dependent nuclear events downstream of ESR-membrane signaling
AKT3,involved_in(Reactome),SARS-CoV Infections
AKT3,involved_in(Reactome),SARS-CoV-2 Infection
AKT3,involved_in(Reactome),SARS-CoV-2-host interactions
AKT3,involved_in(Reactome),Cellular response to chemical stress
AKT3,involved_in(Reactome),MITF-M-regulated melanocyte development
AKT3,involved_in(Reactome),KEAP1-NFE2L2 pathway
AKT3,involved_in(Reactome),SARS-CoV-2 targets host intracellular signalling and regulatory pathways
AKT3,involved_in(Reactome),Viral Infection Pathways
AKT3,involved_in(Reactome),Transcriptional and post-translational regulation of MITF-M expression and activity
ALB,involved_in(Reactome),Hemostasis
ALB,involved_in(Reactome),Platelet degranulation 
ALB,involved_in(Reactome),Metabolism
ALB,involved_in(Reactome),Recycling of bile acids and salts
ALB,involved_in(Reactome),"Plasma lipoprotein assembly, remodeling, and clearance"
ALB,involved_in(Reactome),Metabolism of porphyrins
ALB,involved_in(Reactome),Heme biosynthesis
ALB,involved_in(Reactome),Heme degradation
ALB,involved_in(Reactome),Bile acid and bile salt metabolism
ALB,involved_in(Reactome),Scavenging of heme from plasma
ALB,involved_in(Reactome),Binding and Uptake of Ligands by Scavenger Receptors
ALB,involved_in(Reactome),Cellular responses to stress
ALB,involved_in(Reactome),Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
ALB,involved_in(Reactome),Transport of small molecules
ALB,involved_in(Reactome),Metabolism of proteins
ALB,involved_in(Reactome),Metabolism of lipids
ALB,involved_in(Reactome),Vesicle-mediated transport
ALB,involved_in(Reactome),Post-translational protein modification
ALB,involved_in(Reactome),"Platelet activation, signaling and aggregation"
ALB,involved_in(Reactome),Response to elevated platelet cytosolic Ca2+
ALB,involved_in(Reactome),Cellular responses to stimuli
ALB,involved_in(Reactome),Post-translational protein phosphorylation
ALB,involved_in(Reactome),Metabolism of steroids
ALB,involved_in(Reactome),Plasma lipoprotein remodeling
ALB,involved_in(Reactome),HDL remodeling
ALB,involved_in(Reactome),Cytoprotection by HMOX1
ALB,involved_in(Reactome),Cellular response to chemical stress
ALB,involved_in(Reactome),Drug ADME
ALB,involved_in(Reactome),Aspirin ADME
ALB,involved_in(Reactome),Prednisone ADME
ALB,involved_in(Reactome),Ciprofloxacin ADME
ALDOA,involved_in(Reactome),Hemostasis
ALDOA,involved_in(Reactome),Platelet degranulation 
ALDOA,involved_in(Reactome),Metabolism
ALDOA,involved_in(Reactome),Innate Immune System
ALDOA,involved_in(Reactome),Immune System
ALDOA,involved_in(Reactome),Neutrophil degranulation
ALDOA,involved_in(Reactome),Glycolysis
ALDOA,involved_in(Reactome),Gluconeogenesis
ALDOA,involved_in(Reactome),Glucose metabolism
ALDOA,involved_in(Reactome),Metabolism of carbohydrates and carbohydrate derivatives
ALDOA,involved_in(Reactome),"Platelet activation, signaling and aggregation"
ALDOA,involved_in(Reactome),Response to elevated platelet cytosolic Ca2+
AMOT,involved_in(Reactome),Cell-Cell communication
AMOT,involved_in(Reactome),Signal Transduction
AMOT,involved_in(Reactome),Signaling by Hippo
AMOT,involved_in(Reactome),Adherens junctions interactions
AMOT,involved_in(Reactome),Cell-cell junction organization
AMOT,involved_in(Reactome),Cell junction organization
AMOT,involved_in(Reactome),Regulation of CDH11 Expression and Function
AMOT,involved_in(Reactome),Regulation of Homotypic Cell-Cell Adhesion
AMOT,involved_in(Reactome),Regulation of CDH11 function
AMOT,involved_in(Reactome),Regulation of Expression and Function of Type II Classical Cadherins
ANKFY1,involved_in(Reactome),Signal Transduction
ANKFY1,involved_in(Reactome),Signaling by Rho GTPases
ANKFY1,involved_in(Reactome),RHO GTPase cycle
ANKFY1,involved_in(Reactome),RHOD GTPase cycle
ANKFY1,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
ANP32A,involved_in(Reactome),HuR (ELAVL1) binds and stabilizes mRNA
ANP32A,involved_in(Reactome),Regulation of mRNA stability by proteins that bind AU-rich elements
ANP32A,involved_in(Reactome),Metabolism of RNA
ANXA5,involved_in(Reactome),Hemostasis
ANXA5,involved_in(Reactome),Platelet degranulation 
ANXA5,involved_in(Reactome),"Platelet activation, signaling and aggregation"
ANXA5,involved_in(Reactome),Response to elevated platelet cytosolic Ca2+
AP1G1,involved_in(Reactome),Adaptive Immune System
AP1G1,involved_in(Reactome),HIV Infection
AP1G1,involved_in(Reactome),Host Interactions of HIV factors
AP1G1,involved_in(Reactome),Disease
AP1G1,involved_in(Reactome),Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters
AP1G1,involved_in(Reactome),Nef mediated downregulation of MHC class I complex cell surface expression
AP1G1,involved_in(Reactome),The role of Nef in HIV-1 replication and disease pathogenesis
AP1G1,involved_in(Reactome),Immune System
AP1G1,involved_in(Reactome),Membrane Trafficking
AP1G1,involved_in(Reactome),trans-Golgi Network Vesicle Budding
AP1G1,involved_in(Reactome),MHC class II antigen presentation
AP1G1,involved_in(Reactome),Lysosome Vesicle Biogenesis
AP1G1,involved_in(Reactome),Golgi Associated Vesicle Biogenesis
AP1G1,involved_in(Reactome),Vesicle-mediated transport
AP1G1,involved_in(Reactome),Infectious disease
AP1G1,involved_in(Reactome),Viral Infection Pathways
AP1M1,involved_in(Reactome),Adaptive Immune System
AP1M1,involved_in(Reactome),HIV Infection
AP1M1,involved_in(Reactome),Host Interactions of HIV factors
AP1M1,involved_in(Reactome),Disease
AP1M1,involved_in(Reactome),Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters
AP1M1,involved_in(Reactome),Nef mediated downregulation of MHC class I complex cell surface expression
AP1M1,involved_in(Reactome),The role of Nef in HIV-1 replication and disease pathogenesis
AP1M1,involved_in(Reactome),Innate Immune System
AP1M1,involved_in(Reactome),Immune System
AP1M1,involved_in(Reactome),Membrane Trafficking
AP1M1,involved_in(Reactome),trans-Golgi Network Vesicle Budding
AP1M1,involved_in(Reactome),MHC class II antigen presentation
AP1M1,involved_in(Reactome),Lysosome Vesicle Biogenesis
AP1M1,involved_in(Reactome),Golgi Associated Vesicle Biogenesis
AP1M1,involved_in(Reactome),Vesicle-mediated transport
AP1M1,involved_in(Reactome),Infectious disease
AP1M1,involved_in(Reactome),Neutrophil degranulation
AP1M1,involved_in(Reactome),Viral Infection Pathways
AP2M1,involved_in(Reactome),Neurotransmitter receptors and postsynaptic signal transmission
AP2M1,involved_in(Reactome),Transmission across Chemical Synapses
AP2M1,involved_in(Reactome),Neuronal System
AP2M1,involved_in(Reactome),Developmental Biology
AP2M1,involved_in(Reactome),Adaptive Immune System
AP2M1,involved_in(Reactome),Gap junction trafficking and regulation
AP2M1,involved_in(Reactome),Signal Transduction
AP2M1,involved_in(Reactome),HIV Infection
AP2M1,involved_in(Reactome),Host Interactions of HIV factors
AP2M1,involved_in(Reactome),Disease
AP2M1,involved_in(Reactome),Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters
AP2M1,involved_in(Reactome),Nef mediated downregulation of CD28 cell surface expression
AP2M1,involved_in(Reactome),The role of Nef in HIV-1 replication and disease pathogenesis
AP2M1,involved_in(Reactome),Signaling by NTRKs
AP2M1,involved_in(Reactome),Nef Mediated CD4 Down-regulation
AP2M1,involved_in(Reactome),Immune System
AP2M1,involved_in(Reactome),"Plasma lipoprotein assembly, remodeling, and clearance"
AP2M1,involved_in(Reactome),Retrograde neurotrophin signalling
AP2M1,involved_in(Reactome),Nef Mediated CD8 Down-regulation
AP2M1,involved_in(Reactome),Signaling by NTRK1 (TRKA)
AP2M1,involved_in(Reactome),Gap junction trafficking
AP2M1,involved_in(Reactome),Gap junction degradation
AP2M1,involved_in(Reactome),Signaling by WNT
AP2M1,involved_in(Reactome),Formation of annular gap junctions
AP2M1,involved_in(Reactome),Membrane Trafficking
AP2M1,involved_in(Reactome),MHC class II antigen presentation
AP2M1,involved_in(Reactome),EPH-Ephrin signaling
AP2M1,involved_in(Reactome),L1CAM interactions
AP2M1,involved_in(Reactome),Transport of small molecules
AP2M1,involved_in(Reactome),Beta-catenin independent WNT signaling
AP2M1,involved_in(Reactome),EPH-ephrin mediated repulsion of cells
AP2M1,involved_in(Reactome),Trafficking of AMPA receptors
AP2M1,involved_in(Reactome),"Glutamate binding, activation of AMPA receptors and synaptic plasticity"
AP2M1,involved_in(Reactome),PCP/CE pathway
AP2M1,involved_in(Reactome),Trafficking of GluR2-containing AMPA receptors
AP2M1,involved_in(Reactome),Axon guidance
AP2M1,involved_in(Reactome),Recycling pathway of L1
AP2M1,involved_in(Reactome),WNT5A-dependent internalization of FZD4
AP2M1,involved_in(Reactome),"WNT5A-dependent internalization of FZD2, FZD5 and ROR2"
AP2M1,involved_in(Reactome),Vesicle-mediated transport
AP2M1,involved_in(Reactome),Infectious disease
AP2M1,involved_in(Reactome),Cargo recognition for clathrin-mediated endocytosis
AP2M1,involved_in(Reactome),Clathrin-mediated endocytosis
AP2M1,involved_in(Reactome),VLDLR internalisation and degradation
AP2M1,involved_in(Reactome),LDL clearance
AP2M1,involved_in(Reactome),Plasma lipoprotein clearance
AP2M1,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
AP2M1,involved_in(Reactome),Nervous system development
AP2M1,involved_in(Reactome),Potential therapeutics for SARS
AP2M1,involved_in(Reactome),SARS-CoV Infections
AP2M1,involved_in(Reactome),Viral Infection Pathways
APC,involved_in(Reactome),Apoptosis
APC,involved_in(Reactome),Apoptotic cleavage of cellular proteins
APC,involved_in(Reactome),Signal Transduction
APC,involved_in(Reactome),Disease
APC,involved_in(Reactome),Degradation of beta-catenin by the destruction complex
APC,involved_in(Reactome),Signaling by WNT
APC,involved_in(Reactome),Beta-catenin phosphorylation cascade
APC,involved_in(Reactome),TCF dependent signaling in response to WNT
APC,involved_in(Reactome),Deactivation of the beta-catenin transactivating complex
APC,involved_in(Reactome),Metabolism of proteins
APC,involved_in(Reactome),Disassembly of the destruction complex and recruitment of AXIN to the membrane
APC,involved_in(Reactome),Signaling by WNT in cancer
APC,involved_in(Reactome),Signaling by AXIN mutants
APC,involved_in(Reactome),Signaling by CTNNB1 phospho-site mutants
APC,involved_in(Reactome),Signaling by APC mutants
APC,involved_in(Reactome),Signaling by AMER1 mutants
APC,involved_in(Reactome),Signaling by GSK3beta mutants
APC,involved_in(Reactome),Programmed Cell Death
APC,involved_in(Reactome),CTNNB1 S33 mutants aren't phosphorylated
APC,involved_in(Reactome),CTNNB1 S37 mutants aren't phosphorylated
APC,involved_in(Reactome),CTNNB1 S45 mutants aren't phosphorylated
APC,involved_in(Reactome),CTNNB1 T41 mutants aren't phosphorylated
APC,involved_in(Reactome),APC truncation mutants are not K63 polyubiquitinated
APC,involved_in(Reactome),APC truncation mutants have impaired AXIN binding
APC,involved_in(Reactome),AXIN missense mutants destabilize the destruction complex
APC,involved_in(Reactome),Truncations of AMER1 destabilize the destruction complex
APC,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
APC,involved_in(Reactome),Deubiquitination
APC,involved_in(Reactome),Ovarian tumor domain proteases
APC,involved_in(Reactome),Post-translational protein modification
APC,involved_in(Reactome),Apoptotic execution phase
APCS,involved_in(Reactome),Metabolism of proteins
APCS,involved_in(Reactome),Amyloid fiber formation
APOD,involved_in(Reactome),Signal Transduction
APOD,involved_in(Reactome),Transport of small molecules
APOD,involved_in(Reactome),"Transport of vitamins, nucleosides, and related molecules"
APOD,involved_in(Reactome),SLC-mediated transmembrane transport
APOD,involved_in(Reactome),Transport of fatty acids
APOD,involved_in(Reactome),Signaling by Nuclear Receptors
APOD,involved_in(Reactome),NR1H2 and NR1H3-mediated signaling
APOD,involved_in(Reactome),NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux
AQP5,involved_in(Reactome),Transport of small molecules
AQP5,involved_in(Reactome),Passive transport by Aquaporins
